Serial No.,Date,Time,Device Name,co2,hum,illuminance,maximum_rainfall,par,pm10,pm2_5,pressure,rain_accumulation,temp,tsr,wind_angle,wind_direction,wind_speed,wind_speed_level
219,28/09/2024,11:44:49,Weather station,493,99.9,3902,0,402,19,15,1002.5,83,35.5,2999,150.6,SSE,0,0
220,28/09/2024,11:34:49,Weather station,492,99.9,3606,0,383,18,14,1002.7,83,35.6,2876,305.2,NW,0.3,1
221,28/09/2024,11:24:49,Weather station,490,99.9,3984,0,395,18,14,1002.9,83,36.4,2934,133.3,SE,0,0
222,28/09/2024,11:14:49,Weather station,479,99.9,11907,0,928,14,11,1002.9,83,36.7,8358,358,N,0,0
223,28/09/2024,11:04:49,Weather station,520,99.9,12263,0,977,16,12,1003.1,83,36.5,8728,134.7,SE,0.4,1
224,28/09/2024,10:54:49,Weather station,487,99.9,11668,0,929,16,13,1003.4,83,35.7,8241,74.7,ENE,1.3,1
225,28/09/2024,10:44:49,Weather station,499,99.9,3844,0,391,18,14,1003.7,83,34.4,2938,177,S,0,0
226,28/09/2024,10:34:49,Weather station,492,99.9,9561,0,713,20,16,1003.6,83,35.4,6087,142.5,SE,0,0
227,28/09/2024,10:24:49,Weather station,500,99.9,4048,0,406,16,13,1004,83,35.2,3135,226.1,SW,0.3,1
228,28/09/2024,10:14:50,Weather station,510,99.9,9106,0,735,18,15,1003.9,83,36.2,6544,17.2,NNE,0,0
229,28/09/2024,10:12:56,Weather station,511,99.9,9520,0,702,12,10,1004.1,83,35.1,5839,188.9,S,0.2,0
230,28/09/2024,10:11:48,Weather station,511,99.9,4033,0,408,15,12,1004.1,83,35,3293,267.6,W,0.4,1
231,28/09/2024,10:03:02,Weather station,510,99.9,10218,0,790,15,12,1004.1,83,36.1,7150,309.5,NW,0.9,1
232,28/09/2024,09:53:02,Weather station,487,99.9,9637,0,745,16,13,1004,83,37.6,6748,146.9,SSE,0,0
233,28/09/2024,09:43:02,Weather station,489,99.9,9324,0,715,15,12,1004.1,83,37.9,6431,91.6,E,0,0
234,28/09/2024,09:33:02,Weather station,499,99.9,8980,0,684,12,10,1004.2,83,36.6,6130,277.2,W,0.3,1
235,28/09/2024,09:23:02,Weather station,498,99.9,8690,0,653,15,12,1004.2,83,37.5,5810,173.6,S,0.1,0
236,28/09/2024,09:13:02,Weather station,489,99.9,8410,0,625,14,11,1004.3,83,36.1,5534,311,NW,0,0
237,28/09/2024,09:03:02,Weather station,502,99.9,8274,0,604,16,13,1004.2,83,34.6,5326,69.7,ENE,0,0
238,28/09/2024,08:53:02,Weather station,500,99.9,7824,0,566,17,14,1004.2,83,34.9,4942,299.8,WNW,0,0
239,28/09/2024,08:43:02,Weather station,502,99.9,7575,0,541,17,13,1004.1,83,34.5,4715,164.4,SSE,0,0
240,28/09/2024,08:33:02,Weather station,498,99.9,7094,0,506,17,14,1004.2,83,34,4349,150.9,SSE,0.4,1
241,28/09/2024,08:23:02,Weather station,509,99.9,6995,0,488,13,11,1004,83,33.8,4170,99,E,0,0
242,28/09/2024,08:13:02,Weather station,505,99.9,6622,0,460,17,14,1004.1,83,32.8,3887,322.8,NW,1.1,1
243,28/09/2024,08:03:02,Weather station,481,99.9,6134,0,427,14,11,1004,83,33.2,3555,311.3,NW,1.3,1
244,28/09/2024,07:53:02,Weather station,505,99.9,6407,0,436,14,11,1003.7,83,33.5,3670,53.5,NE,0.6,1
245,28/09/2024,07:43:02,Weather station,505,99.9,6073,0,414,16,13,1003.7,83,33,3457,20.5,NNE,0,0
246,28/09/2024,07:33:02,Weather station,509,99.9,3916,0,301,17,13,1003.5,83,33,2616,241.8,WSW,0.1,0
247,28/09/2024,07:23:02,Weather station,512,99.9,4238,0,307,15,12,1003.4,83,31.9,2584,5.1,N,0.5,1
248,28/09/2024,07:13:02,Weather station,507,99.9,4057,0,307,19,15,1003.4,83,30.4,2556,307.4,NW,0,0
249,28/09/2024,07:03:02,Weather station,518,99.9,1552,0,145,18,15,1003.2,83,28.9,1177,289.7,WNW,0.2,0
250,28/09/2024,06:53:04,Weather station,511,99.9,1037,0,104,21,16,1003,83,28.2,814,295.1,WNW,0,0
251,28/09/2024,06:43:04,Weather station,522,99.9,563,0,60,30,24,1002.9,83,27.8,432,296.3,WNW,0,0
252,28/09/2024,06:33:04,Weather station,521,99.9,310,0,30,23,18,1002.9,83,27.6,215,296.4,WNW,0,0
253,28/09/2024,06:23:04,Weather station,527,99.9,168,0,16,26,20,1002.8,83,27.5,105,298.8,WNW,0,0
254,28/09/2024,06:13:04,Weather station,528,99.9,73,0,6,23,19,1002.4,83,27.4,30,299.6,WNW,0,0
255,28/09/2024,06:03:04,Weather station,520,99.9,24,0,1,25,19,1002.2,83,27.3,0,310,NW,0,0
256,28/09/2024,05:53:04,Weather station,526,99.9,2,0,0,17,14,1002.2,83,27.3,0,273.2,W,0,0
257,28/09/2024,05:43:04,Weather station,534,99.9,0,0,0,15,12,1002.1,83,27.2,0,295.8,WNW,0.6,1
258,28/09/2024,05:33:04,Weather station,528,99.9,0,0,0,15,12,1001.8,83,27.4,0,276.4,W,0,0
259,28/09/2024,05:23:04,Weather station,529,99.9,0,0,0,18,14,1001.8,83,27.3,0,170.3,S,0,0
260,28/09/2024,05:13:04,Weather station,526,99.9,0,0,0,18,14,1001.8,83,27.3,0,108.4,ESE,0,0
261,28/09/2024,05:03:04,Weather station,512,99.9,0,0,0,18,14,1001.7,83,27.3,0,83.4,E,0,0
262,28/09/2024,04:53:04,Weather station,524,99.9,0,0,0,16,13,1001.5,83,27.2,0,48.2,NE,0,0
263,28/09/2024,04:43:04,Weather station,522,99.9,0,0,0,20,15,1001.5,83,27.2,0,137.5,SE,0,0
264,28/09/2024,04:33:04,Weather station,518,99.9,0,0,0,16,13,1001.4,83,27.2,0,341.6,NNW,0,0
265,28/09/2024,04:23:04,Weather station,516,99.9,0,0,0,20,15,1001.5,83,27.1,0,323.9,NW,0,0
266,28/09/2024,04:13:04,Weather station,515,99.9,0,0,0,17,14,1001.4,83,27.1,0,100.7,E,0,0
267,28/09/2024,04:03:04,Weather station,514,99.9,0,0,0,16,13,1001.5,83,27,0,331.6,NNW,0,0
268,28/09/2024,03:53:04,Weather station,523,99.9,0,0,0,22,17,1001.4,83,26.9,0,64,ENE,0,0
269,28/09/2024,03:43:04,Weather station,527,99.9,0,0,0,19,15,1001.5,83,27.2,0,3.2,N,0.4,1
270,28/09/2024,03:33:04,Weather station,520,99.9,0,0,0,16,13,1001.3,83,27.2,0,29.7,NNE,0,0
271,28/09/2024,03:23:04,Weather station,519,99.9,0,0,0,17,13,1001.4,83,27.1,0,13.2,NNE,0,0
272,28/09/2024,03:13:04,Weather station,519,99.9,0,0,0,21,17,1001.3,83,27.2,0,84.9,E,0,0
273,28/09/2024,03:03:04,Weather station,524,99.9,0,0,0,21,16,1001.1,83,27.2,0,61.7,ENE,0,0
274,28/09/2024,02:53:04,Weather station,518,99.9,0,0,0,17,14,1001.2,83,27.3,0,74.9,ENE,0,0
275,28/09/2024,02:43:04,Weather station,522,99.9,0,0,0,16,13,1001.4,83,27.3,0,141,SE,0,0
276,28/09/2024,02:33:04,Weather station,524,99.9,0,0,0,17,13,1001.4,83,27.4,0,38.2,NE,0.6,1
277,28/09/2024,02:23:04,Weather station,520,99.9,0,0,0,18,14,1001.5,83,27.5,0,18,NNE,0,0
278,28/09/2024,02:13:04,Weather station,519,99.9,0,0,0,17,14,1001.6,83,27.2,0,61.4,ENE,0,0
279,28/09/2024,02:03:04,Weather station,529,99.9,0,0,0,17,13,1001.7,83,27.2,0,61.4,ENE,0,0
280,28/09/2024,01:53:04,Weather station,525,99.9,0,0,0,18,15,1001.6,83,27.4,0,51.2,NE,0.2,0
281,28/09/2024,01:43:04,Weather station,523,99.9,0,0,0,16,13,1001.8,83,27.5,0,75.1,ENE,0,0
282,28/09/2024,01:33:04,Weather station,523,99.9,0,0,0,17,14,1002,83,27.6,0,52.7,NE,0,0
283,28/09/2024,01:23:04,Weather station,518,99.9,0,0,0,15,12,1002,83,27.5,0,19,NNE,0,0
284,28/09/2024,01:13:04,Weather station,525,99.9,0,0,0,18,14,1002.2,83,27.6,0,28,NNE,0,0
285,28/09/2024,01:03:04,Weather station,517,99.9,0,0,0,13,11,1002.4,83,27.7,0,56.1,NE,0,0
286,28/09/2024,00:53:04,Weather station,531,99.9,0,0,0,18,14,1002.5,83,27.9,0,87.9,E,0,0
287,28/09/2024,00:43:04,Weather station,516,99.9,0,0,0,15,12,1002.6,83,27.9,0,281.1,W,0,0
288,28/09/2024,00:33:04,Weather station,528,99.9,0,0,0,23,18,1002.5,83,27.8,0,244.8,WSW,0,0
289,28/09/2024,00:23:04,Weather station,522,99.9,0,0,0,25,20,1002.7,83,27.7,0,315.3,NW,0,0
290,28/09/2024,00:13:04,Weather station,520,99.9,0,0,0,20,16,1003,83,27.6,0,235.3,SW,1,1
291,28/09/2024,00:03:04,Weather station,528,99.9,0,0,0,21,16,1003,83,27.6,0,230.4,SW,1.2,1
292,27/09/2024,23:53:04,Weather station,533,99.9,0,0,0,19,15,1003.2,83,27.5,0,171.2,S,0.8,1
293,27/09/2024,23:43:04,Weather station,527,99.9,0,0,0,15,12,1003.1,83,27.4,0,39.9,NE,0,0
294,27/09/2024,23:33:04,Weather station,521,99.9,0,0,0,17,13,1003.1,83,27.3,0,79.3,E,0,0
295,27/09/2024,23:23:04,Weather station,525,99.9,0,0,0,17,13,1003.2,83,27.1,0,157.2,SSE,0,0
296,27/09/2024,23:13:04,Weather station,523,99.9,0,0,0,13,11,1003.2,83,27,0,34.6,NE,0,0
297,27/09/2024,23:03:05,Weather station,523,99.9,0,0,0,12,10,1003.3,83,26.9,0,203.5,SSW,0.7,1
298,27/09/2024,22:53:05,Weather station,537,99.9,0,0,0,13,10,1003.2,83,26.8,0,273.5,W,2.1,2
299,27/09/2024,22:43:04,Weather station,524,99.9,0,0,0,13,10,1003.3,83,26.8,0,157.8,SSE,0.4,1
300,27/09/2024,22:33:04,Weather station,529,99.9,0,0,0,13,10,1003.5,83,26.9,0,69.3,ENE,0.8,1
301,27/09/2024,22:23:04,Weather station,516,99.9,0,0,0,12,10,1003.5,83,27,0,195.3,SSW,0,0
302,27/09/2024,22:13:05,Weather station,518,99.9,0,0,0,14,11,1003.5,83,27,0,167.2,SSE,0,0
303,27/09/2024,22:03:04,Weather station,511,99.9,0,0,0,12,10,1003.3,83,27,0,160.7,SSE,0,0
304,27/09/2024,21:53:05,Weather station,519,99.9,0,0,0,14,11,1003.3,83,27,0,100.1,E,0,0
305,27/09/2024,21:43:04,Weather station,522,99.9,0,0,0,13,11,1003.1,83,27.1,0,228.7,SW,0,0
306,27/09/2024,21:33:05,Weather station,523,99.9,0,0,0,15,12,1003.3,83,27.4,0,166.9,SSE,0,0
307,27/09/2024,21:23:05,Weather station,522,99.9,0,0,0,17,13,1003.4,83,27.6,0,153,SSE,0,0
308,27/09/2024,21:13:05,Weather station,521,99.9,0,0,0,16,13,1003.2,83,27.8,0,146.3,SSE,0,0
309,27/09/2024,21:03:05,Weather station,510,99.9,0,0,0,12,10,1003.1,83,28,0,143.1,SE,0.4,1
310,27/09/2024,20:53:05,Weather station,511,99.9,0,0,0,13,10,1003.1,83,28.1,0,162.6,SSE,0,0
311,27/09/2024,20:43:05,Weather station,510,99.9,0,0,0,14,11,1002.9,83,28,0,146.7,SSE,0.1,0
312,27/09/2024,20:33:05,Weather station,510,99.9,0,0,0,14,11,1002.7,83,27.9,0,154.9,SSE,0,0
313,27/09/2024,20:23:04,Weather station,514,99.9,0,0,0,15,12,1002.5,83,27.9,0,155.2,SSE,0,0
314,27/09/2024,20:13:05,Weather station,508,99.9,0,0,0,13,11,1002.2,83,28.2,0,136.7,SE,0.5,1
315,27/09/2024,20:03:05,Weather station,514,99.9,0,0,0,11,9,1001.9,83,28.2,0,158.3,SSE,0.3,1
316,27/09/2024,19:53:05,Weather station,504,99.9,0,0,0,11,9,1001.6,83,28.8,0,135.4,SE,1.4,1
317,27/09/2024,19:43:05,Weather station,509,99.9,0,0,0,11,9,1001.5,83,28,0,135.4,SE,1.2,1
318,27/09/2024,19:33:04,Weather station,518,99.9,0,0,0,10,8,1001.7,83,27.5,0,132.6,SE,1.1,1
319,27/09/2024,19:23:05,Weather station,506,99.9,0,0,0,14,11,1001.6,83,28.8,0,144.2,SE,1.7,2
320,27/09/2024,19:13:05,Weather station,504,99.9,0,0,0,17,14,1001.6,83,30.7,0,111,ESE,1.5,1
321,27/09/2024,19:03:05,Weather station,503,99.9,0,0,0,19,15,1001.4,83,31.1,0,128,SE,1.6,2
322,27/09/2024,18:53:05,Weather station,505,99.9,0,0,0,19,15,1001.1,83,31.7,0,138.9,SE,1.1,1
323,27/09/2024,18:43:05,Weather station,500,99.9,0,0,0,33,25,1000.6,83,32.1,0,96.2,E,2,2
324,27/09/2024,18:33:05,Weather station,507,99.9,0,0,0,28,22,1000.4,83,32.1,0,127.1,SE,2,2
325,27/09/2024,18:23:05,Weather station,499,99.9,0,0,0,25,20,999.8,83,32.3,0,69.4,ENE,1.2,1
326,27/09/2024,18:13:05,Weather station,507,99.9,7,0,0,26,21,1000,83,32.6,0,45.3,NE,1.4,1
327,27/09/2024,18:03:05,Weather station,489,99.9,61,0,5,24,19,1000.2,83,33,8,60.6,ENE,1.6,2
328,27/09/2024,17:53:05,Weather station,486,99.9,211,0,18,21,16,1000.1,83,33.5,103,112.9,ESE,0.9,1
329,27/09/2024,17:43:05,Weather station,486,99.9,797,0,59,23,18,999.8,83,34.5,340,89.7,E,0.9,1
330,27/09/2024,17:33:05,Weather station,480,99.9,1237,0,92,19,15,999.5,83,34.4,568,45.8,NE,1.1,1
331,27/09/2024,17:23:05,Weather station,485,99.9,1285,0,109,19,16,999.6,83,35.7,696,67,ENE,0,0
332,27/09/2024,17:13:05,Weather station,495,99.9,1761,0,143,16,13,999.5,83,35.8,879,49.7,NE,1.5,1
333,27/09/2024,17:03:05,Weather station,474,99.9,1386,0,123,16,13,999.4,83,35.7,725,101.4,ESE,1.4,1
334,27/09/2024,16:53:05,Weather station,484,99.9,1787,0,147,15,12,999.1,83,36.7,895,92.5,E,1.8,2
335,27/09/2024,16:43:03,Weather station,473,99.9,4559,0,360,16,13,998.6,83,37.2,2454,91.6,E,0.3,1
336,27/09/2024,16:33:03,Weather station,475,99.9,5302,0,398,13,10,998.4,83,37.2,2906,12.5,NNE,0.4,1
337,27/09/2024,16:23:03,Weather station,474,99.9,5587,0,421,15,12,998.4,83,37.4,3147,54.3,NE,0,0
338,27/09/2024,16:13:03,Weather station,463,99.9,5406,0,424,15,12,998.4,83,37.6,3161,74.7,ENE,0.4,1
339,27/09/2024,16:03:03,Weather station,450,99.9,6255,0,473,13,11,998.3,83,38.5,3643,25.4,NNE,1.2,1
340,27/09/2024,15:53:03,Weather station,463,99.9,6839,0,511,14,11,998.2,83,37.9,4007,56.5,ENE,0,0
341,27/09/2024,15:43:03,Weather station,469,99.9,7017,0,532,13,10,998.2,83,38.9,4224,147.4,SSE,0,0
342,27/09/2024,15:33:03,Weather station,471,99.9,7389,0,563,10,8,998.2,83,38.1,4544,11,N,1,1
343,27/09/2024,15:23:03,Weather station,475,99.9,7793,0,597,11,9,998.1,83,38.5,4896,139.1,SE,0.9,1
344,27/09/2024,15:13:03,Weather station,491,99.9,8024,0,623,12,9,998,83,37.9,5165,303.6,WNW,1.8,2
345,27/09/2024,15:03:03,Weather station,477,99.9,8156,0,642,12,10,998,83,38.5,5352,356.9,N,2.7,2
346,27/09/2024,14:53:03,Weather station,457,99.9,8415,0,666,12,10,998.4,83,39.6,5590,56.6,ENE,0.8,1
347,27/09/2024,14:43:03,Weather station,481,99.9,8767,0,700,10,8,998.7,83,38.1,5890,86.2,E,1.2,1
348,27/09/2024,14:33:03,Weather station,479,99.9,8855,0,712,17,14,998.7,83,38,5997,271.7,W,1.7,2
349,27/09/2024,14:23:03,Weather station,486,99.9,8416,0,687,13,10,998.9,83,37.6,5679,247,WSW,0.1,0
350,27/09/2024,14:13:03,Weather station,480,99.9,8958,0,728,14,11,998.8,83,38.4,6089,309.7,NW,4.1,3
351,27/09/2024,14:03:03,Weather station,470,99.9,9260,0,752,11,9,999.1,83,39,6362,21.1,NNE,1.7,2
352,27/09/2024,13:53:03,Weather station,474,99.9,9876,0,792,15,12,999.4,83,38.3,6698,223.8,SW,1.8,2
353,27/09/2024,13:43:03,Weather station,504,99.9,10260,0,822,14,11,999.6,83,38.8,7003,103.9,ESE,1,1
354,27/09/2024,13:33:03,Weather station,480,99.9,8875,0,734,15,12,1000.1,83,36.6,6128,116.4,ESE,0.7,1
355,27/09/2024,13:23:03,Weather station,473,99.9,9334,0,758,16,13,1000.3,83,37.7,6369,136.9,SE,0.5,1
356,27/09/2024,13:13:03,Weather station,467,99.9,10752,0,825,15,12,1000.5,83,37.6,7051,315.4,NW,0.7,1
357,27/09/2024,13:03:03,Weather station,479,99.9,7534,0,616,13,11,1000.6,83,36.7,5016,48.9,NE,1.4,1
358,27/09/2024,12:53:03,Weather station,460,99.9,8352,0,672,14,11,1000.7,83,38.1,5656,2.5,N,0,0
359,27/09/2024,12:43:03,Weather station,474,99.9,9203,0,745,17,13,1001,83,37.5,6289,172.6,S,0.7,1
360,27/09/2024,12:33:03,Weather station,482,99.9,9145,0,750,16,13,1001.1,83,36.6,6389,319.2,NW,1.9,2
361,27/09/2024,12:23:03,Weather station,476,99.9,10420,0,856,14,11,1001.3,83,37.9,7487,263.6,W,1.9,2
362,27/09/2024,12:13:03,Weather station,465,99.9,11522,0,936,15,12,1001.2,83,36.6,8237,63.9,ENE,2.2,2
363,27/09/2024,12:03:03,Weather station,497,99.9,10744,0,885,16,12,1001.6,83,36.4,7745,305.7,NW,1.7,2
364,27/09/2024,11:53:03,Weather station,476,99.9,9031,0,749,13,11,1001.7,83,35.4,6354,306.7,NW,1.2,1
365,27/09/2024,11:43:03,Weather station,594,99.9,7845,0,669,14,11,1001.8,83,36.1,5645,358.3,N,2.1,2
366,27/09/2024,11:33:03,Weather station,461,99.9,9058,0,737,15,12,1001.8,83,37.2,6296,340.4,NNW,0.6,1
367,27/09/2024,11:23:03,Weather station,467,99.9,10971,0,884,18,14,1002.3,83,36.8,7828,308.3,NW,1.6,2
368,27/09/2024,11:13:03,Weather station,475,99.9,8158,0,717,16,13,1002.3,83,35.7,6351,278.7,W,2,2
369,27/09/2024,11:03:03,Weather station,486,99.9,10098,0,812,20,16,1002.3,83,36.3,7114,320.4,NW,1.1,1
370,27/09/2024,10:53:03,Weather station,446,99.9,10327,0,829,18,15,1002.4,83,36.1,7409,341.2,NNW,3.7,3
371,27/09/2024,10:43:03,Weather station,486,99.9,10261,0,815,18,14,1002.6,83,36.2,7250,213.3,SSW,1.8,2
372,27/09/2024,10:33:03,Weather station,483,99.9,10157,0,811,17,13,1002.8,83,35.3,7221,295.7,WNW,1,1
373,27/09/2024,10:23:03,Weather station,473,99.9,9897,0,788,14,12,1002.8,83,34.9,7028,177.6,S,1.7,2
374,27/09/2024,10:13:03,Weather station,476,99.9,10268,0,794,18,14,1002.9,83,35.2,7128,185.7,S,1.7,2
375,27/09/2024,10:03:03,Weather station,473,99.9,10173,0,764,18,14,1002.9,83,36,6848,302.7,WNW,1.8,2
376,27/09/2024,09:53:03,Weather station,481,99.9,10313,0,765,15,12,1002.8,83,35.5,6882,149.7,SSE,1.9,2
377,27/09/2024,09:43:03,Weather station,488,99.9,7548,0,592,15,12,1002.9,83,35,5173,282.2,WNW,1,1
378,27/09/2024,09:33:03,Weather station,499,99.9,8844,0,670,20,15,1002.9,83,34.2,5989,281.6,WNW,2.7,2
379,27/09/2024,09:23:03,Weather station,470,99.9,8498,0,639,16,13,1002.7,83,34.4,5679,258.8,W,2.3,2
380,27/09/2024,09:13:03,Weather station,517,99.9,8456,0,628,15,12,1002.6,83,33.3,5587,152,SSE,2,2
381,27/09/2024,09:03:03,Weather station,491,99.9,8202,0,601,19,15,1002.4,83,33.6,5307,300,WNW,0.7,1
382,27/09/2024,08:53:03,Weather station,500,99.9,7976,0,575,22,18,1002.3,83,32.8,5038,191.5,SSW,1.1,1
383,27/09/2024,08:43:03,Weather station,501,99.9,7602,0,544,21,17,1002.5,83,32.3,4731,194.3,SSW,1.1,1
384,27/09/2024,08:33:03,Weather station,512,99.9,7535,0,524,20,16,1002.3,83,32.5,4527,220,SW,1.4,1
385,27/09/2024,08:23:03,Weather station,528,99.9,6898,0,484,19,15,1002.4,83,32,4117,314.8,NW,2.4,2
386,27/09/2024,08:13:03,Weather station,509,99.9,6340,0,451,21,16,1002,83,31.5,3794,334.2,NNW,3.2,2
387,27/09/2024,08:03:03,Weather station,510,99.9,6287,0,432,21,17,1002.1,83,31.6,3640,336.8,NNW,1.4,1
388,27/09/2024,07:53:03,Weather station,513,99.9,4974,0,371,14,11,1002,83,31,2975,290.4,WNW,0.3,1
389,27/09/2024,07:43:03,Weather station,485,99.9,5501,0,380,16,13,1001.7,83,31.3,3064,275,W,2.4,2
390,27/09/2024,07:33:03,Weather station,509,99.9,5064,0,355,15,12,1001.7,83,30.9,2804,306.9,NW,0.6,1
391,27/09/2024,07:23:03,Weather station,497,99.9,4623,0,298,17,13,1001.6,83,31.5,2478,44.1,NE,1.3,1
392,27/09/2024,07:13:03,Weather station,516,99.9,4001,0,238,20,16,1001.4,83,31.6,1999,328.8,NNW,0,0
393,27/09/2024,07:03:03,Weather station,504,99.9,3655,0,201,18,14,1001.2,83,31.6,1716,43.5,NE,0,0
394,27/09/2024,06:53:04,Weather station,510,99.9,2996,0,149,18,14,1001.1,83,30.8,1315,312.4,NW,0.5,1
395,27/09/2024,06:43:04,Weather station,508,99.9,2009,0,93,18,14,1001.2,83,29.4,832,308.8,NW,0,0
396,27/09/2024,06:33:04,Weather station,518,99.9,789,0,46,18,14,1001.2,83,27.9,398,276,W,0.2,0
397,27/09/2024,06:23:04,Weather station,514,99.9,457,0,27,19,15,1001.1,83,27.6,226,258.9,W,0,0
398,27/09/2024,06:13:04,Weather station,508,99.9,225,0,13,16,13,1001.1,83,27.4,103,252.9,WSW,0,0
399,27/09/2024,06:03:04,Weather station,507,99.9,66,0,3,15,12,1000.9,83,27.4,11,272.9,W,0,0
400,27/09/2024,05:53:04,Weather station,514,99.9,10,0,0,17,14,1000.8,83,27.5,0,306.3,NW,0,0
401,27/09/2024,05:43:04,Weather station,511,99.9,0,0,0,16,13,1001,83,27.5,0,238.1,WSW,0,0
402,27/09/2024,05:33:04,Weather station,523,99.9,0,0,0,21,17,1000.9,83,27.4,0,323.4,NW,0,0
403,27/09/2024,05:23:04,Weather station,506,99.9,0,0,0,22,17,1000.8,83,27.4,0,277.4,W,0.7,1
404,27/09/2024,05:13:04,Weather station,514,99.9,0,0,0,14,11,1000.7,83,27.5,0,317.2,NW,0.7,1
405,27/09/2024,05:03:04,Weather station,512,99.9,0,0,0,15,12,1000.4,83,27.4,0,277.8,W,0,0
406,27/09/2024,04:53:04,Weather station,510,99.9,0,0,0,15,12,1000.4,83,27.2,0,274.3,W,0,0
407,27/09/2024,04:43:04,Weather station,527,99.9,0,0,0,16,13,1000.2,83,27.1,0,96.7,E,0,0
408,27/09/2024,04:33:04,Weather station,523,99.9,0,0,0,20,16,1000.3,83,27,0,69.2,ENE,0,0
409,27/09/2024,04:23:04,Weather station,521,99.9,0,0,0,17,14,1000,83,27,0,71,ENE,0,0
410,27/09/2024,04:13:04,Weather station,517,99.9,0,0,0,17,14,999.8,83,27,0,90.7,E,0,0
411,27/09/2024,04:03:04,Weather station,522,99.9,0,0,0,22,18,1000,83,27.3,0,83.7,E,0,0
412,27/09/2024,03:53:04,Weather station,520,99.9,0,0,0,17,14,999.9,83,27.4,0,94.6,E,0,0
413,27/09/2024,03:43:04,Weather station,522,99.9,0,0,0,18,15,1000,83,27.5,0,98.9,E,0,0
414,27/09/2024,03:33:04,Weather station,521,99.9,0,0,0,18,14,999.9,83,27.5,0,119.8,ESE,0,0
415,27/09/2024,03:23:04,Weather station,513,99.9,0,0,0,19,15,1000,83,27.6,0,61.4,ENE,0,0
416,27/09/2024,03:13:04,Weather station,515,99.9,0,0,0,14,11,999.9,83,27.8,0,245.8,WSW,0,0
417,27/09/2024,03:03:04,Weather station,517,99.9,0,0,0,17,13,1000.1,83,27.8,0,244,WSW,0,0
418,27/09/2024,02:53:04,Weather station,511,99.9,0,0,0,16,13,1000,83,27.9,0,220.4,SW,0,0
419,27/09/2024,02:43:04,Weather station,505,99.9,0,0,0,15,12,1000.1,83,28,0,162.8,SSE,0,0
420,27/09/2024,02:33:04,Weather station,511,99.9,0,0,0,13,11,1000.2,83,28,0,163.1,SSE,0,0
421,27/09/2024,02:23:04,Weather station,508,99.9,0,0,0,13,11,1000.3,83,28,0,184.8,S,0,0
422,27/09/2024,02:13:04,Weather station,510,99.9,0,0,0,13,11,1000.5,83,28.1,0,194,SSW,0,0
423,27/09/2024,02:03:05,Weather station,501,99.9,0,0,0,14,11,1000.4,83,28,0,213.9,SW,0,0
424,27/09/2024,01:53:04,Weather station,505,99.9,0,0,0,13,10,1000.5,83,28,0,153.2,SSE,0,0
425,27/09/2024,01:43:04,Weather station,508,99.9,0,0,0,15,12,1000.6,83,28.1,0,242.2,WSW,0,0
426,27/09/2024,01:33:05,Weather station,509,99.9,0,0,0,14,11,1000.5,83,28.3,0,152.8,SSE,0,0
427,27/09/2024,01:23:05,Weather station,511,99.9,0,0,0,15,12,1000.5,83,28.5,0,147.5,SSE,0,0
428,27/09/2024,01:13:05,Weather station,511,99.9,0,0,0,15,12,1000.5,83,28.6,0,148.3,SSE,0,0
429,27/09/2024,01:03:05,Weather station,506,99.9,0,0,0,15,12,1000.5,83,28.6,0,151.7,SSE,0,0
430,27/09/2024,00:53:05,Weather station,502,99.9,0,0,0,14,11,1000.6,83,28.5,0,154.5,SSE,0,0
431,27/09/2024,00:43:04,Weather station,507,99.9,0,0,0,18,14,1000.6,83,28.6,0,179.6,S,0,0
432,27/09/2024,00:33:05,Weather station,511,99.9,0,0,0,15,12,1000.8,83,28.6,0,224,SW,0.3,1
433,27/09/2024,00:23:05,Weather station,507,99.9,0,0,0,17,13,1000.8,83,28.6,0,205.9,SSW,0.4,1
434,27/09/2024,00:13:05,Weather station,512,99.9,0,0,0,17,13,1000.9,83,28.6,0,184.2,S,0,0
435,27/09/2024,00:03:04,Weather station,505,99.9,0,0,0,15,12,1000.9,83,28.6,0,173,S,0,0
436,26/09/2024,23:53:05,Weather station,506,99.9,0,0,0,15,12,1001.2,83,28.7,0,191.9,SSW,0.8,1
437,26/09/2024,23:43:05,Weather station,508,99.9,0,0,0,14,11,1001.4,83,28.7,0,130.2,SE,0.8,1
438,26/09/2024,23:33:05,Weather station,512,99.9,0,0,0,13,11,1001.4,83,28.8,0,233.2,SW,1.2,1
439,26/09/2024,23:23:04,Weather station,505,99.9,0,0,0,16,13,1001.3,83,28.8,0,205.7,SSW,0.8,1
440,26/09/2024,23:13:05,Weather station,502,99.9,0,0,0,17,13,1001.2,83,28.9,0,67,ENE,0.4,1
441,26/09/2024,23:03:05,Weather station,502,99.9,0,0,0,15,12,1001.4,83,28.9,0,223.5,SW,0,0
442,26/09/2024,22:53:05,Weather station,501,99.9,0,0,0,16,13,1001.3,83,28.9,0,214.4,SW,0,0
443,26/09/2024,22:43:05,Weather station,501,99.9,0,0,0,15,12,1001.4,83,28.8,0,241.4,WSW,0,0
444,26/09/2024,22:33:05,Weather station,503,99.9,0,102.4,0,15,12,1001.3,83,28.9,0,204.1,SSW,0,0
445,26/09/2024,22:23:05,Weather station,499,99.9,0,102.4,0,17,13,1001.3,83,28.9,0,131.7,SE,0.9,1
